date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:58:02	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:04%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/fot5.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/fot5.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:02	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:05%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/cat-1-bg.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/cat-1-bg.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:03	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:05%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/cat-2-bg.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/cat-2-bg.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:04	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:06%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/cat-3-bg.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/cat-3-bg.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:04	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:06%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/cat-4-bg.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/cat-4-bg.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:05	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:07%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/pattern-8.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/pattern-8.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:05	6262/6262	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/home2-shape2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/home2-shape2.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:06	6606/6606	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/home2-shape3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/home2-shape3.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:06	2438/2438	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/home2-banner-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/home2-banner-2.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:06	1588/1588	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:06	34823/34823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:06	51286/51286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:07	41284/41284	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/banner/banner-h2-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:07	1052/1052	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-3.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:07	85152/85152	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/about-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/about-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:07	8615/8615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/about-h2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/about-h2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:07	1172/1172	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-2.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:08	12555/12555	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-1.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:08	12986/12986	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-2.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:08	19137/19137	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/service-h1-3.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:09	189927/189927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:09	151150/151150	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:10	210106/210106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/funfact-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/funfact-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:10	141648/141648	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/service-h1-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:10	80051/80051	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/funfact-h2-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/funfact-h2-2.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:10	41351/41351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:10	147520/147520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:11	135868/135868	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/project-h2-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:11	13747/13747	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:49:17%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/whu-h3-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/whu-h3-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:11	92987/92987	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/wcu-h3-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/wcu-h3-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:12	1946/1946	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/testimonial-1-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/testimonial-1-1.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:12	238374/238374	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/faq1-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/faq1-1.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:12	40438/40438	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:12	9004/9004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/thumb-1-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:13	18123/18123	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/testi-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/testi-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:13	15034/15034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:38%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/testi-h2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/testi-h2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:13	89835/89835	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/contact1-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/contact1-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:13	31802/31802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:13	55694/55694	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:14	30655/30655	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/news-h2-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:14	127233/127233	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/cta-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/cta-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:14	47676/47676	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-5.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-5.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:15	1372/1372	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-3.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:15	144692/144692	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-4.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-4.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:16	24601/24601	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/js/jquery.validate.min.js	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/js/jquery.validate.min.js	(from https://html.kodesolution.com/2025/digiplus-html/page-team-details.html)
20:58:16	26632/26632	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-6.png	(from https://html.kodesolution.com/2025/digiplus-html/index-2.html)
20:58:16	122153/122153	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/team-details.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/team-details.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-team-details.html)
20:58:17	17094/17094	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/js/jquery.form.min.js	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/js/jquery.form.min.js	(from https://html.kodesolution.com/2025/digiplus-html/page-team-details.html)
20:58:18	138147/138147	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/page-title.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/page-title.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-about.html)
20:58:18	952/952	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2012:05:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/js/contact-form.js	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/js/contact-form.js	(from https://html.kodesolution.com/2025/digiplus-html/page-team-details.html)
20:58:18	1173/1173	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon4.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon4.png	(from https://html.kodesolution.com/2025/digiplus-html/page-pricing.html)
20:58:18	653/653	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon5.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon5.png	(from https://html.kodesolution.com/2025/digiplus-html/page-pricing.html)
20:58:18	496/496	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/theme-icon6.png	(from https://html.kodesolution.com/2025/digiplus-html/page-pricing.html)
20:58:21	10815/10815	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:21	8970/8970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:21	8774/8774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:22	7820/7820	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/4.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/4.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:22	10863/10863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/5.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/5.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:22	5154/5154	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/6.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/6.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:23	14924/14924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/7.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/7.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:23	8174/8174	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/8.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/8.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:23	52224/52224	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/js/mixitup.js	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/js/mixitup.js	(from https://html.kodesolution.com/2025/digiplus-html/shop-products.html)
20:58:24	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:26%20GMT	https://html.kodesolution.com/2025/digiplus-html/shop-details.html	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/shop-details.html	(from https://html.kodesolution.com/2025/digiplus-html/shop-products-sidebar.html)
20:58:24	10863/10863	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products-sidebar.html)
20:58:24	8774/8774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products-sidebar.html)
20:58:25	10815/10815	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/thumb-3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-products-sidebar.html)
20:58:25	21344/21344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-product-details.html)
20:58:25	18253/18253	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-product-details.html)
20:58:25	23385/23385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:06:27%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details3.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/products/product-details3.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-product-details.html)
20:58:25	6182/6182	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2012:05:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/testi-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/testi-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-product-details.html)
20:58:26	6419/6419	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2012:05:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/testi-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/testi-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/shop-product-details.html)
20:58:26	26660/26660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/404.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/404.jpg	(from https://html.kodesolution.com/2025/digiplus-html/page-404.html)
20:58:26	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:29%20GMT	https://html.kodesolution.com/2025/digiplus-html/news-grid.html	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/news-grid.html	(from https://html.kodesolution.com/2025/digiplus-html/page-services.html)
